scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
jump_tail,E1_default_stress,poe:glm-5,204,0,0.02172105557469295,2.42561697947029,-0.014785227388497413,0.7619047619047619,1683.0373665571838
jump_tail,E1_default_stress,poe:glm-5,205,0,0.030408655216888292,5.573035236142709,-0.0059166636763113845,0.8823529411764706,1030.076595123349
jump_tail,E1_default_stress,poe:glm-5,206,0,0.035359574312804565,1.8448918282293456,-0.067886354617397,0.8636363636363636,1667.5112628558218
jump_tail,E1_default_stress,poe:glm-5,207,0,-0.010593562504819909,-1.492673626962979,-0.035536083492230475,0.8571428571428571,2080.723071568929
jump_tail,E1_default_stress,poe:glm-5,208,0,0.04075990908031013,2.9861214721264293,-0.03134992578988549,0.8636363636363636,750.0372079668854
jump_tail,E1_default_stress,poe:glm-5,209,0,0.10082418677087834,7.707532398100228,-0.03236424164322571,0.8571428571428571,1543.1757017493371
jump_tail,E1_default_stress,poe:glm-5,210,0,0.07996752749545433,5.689979705584789,-0.03742660510459572,0.8421052631578947,1959.8906999751814
jump_tail,E2_spread_20bps,poe:glm-5,201,0,0.08928751322545159,5.567137637760026,-0.0372703643754444,0.7727272727272727,3131.7942830637417
jump_tail,E2_spread_20bps,poe:glm-5,202,0,0.09335310380243556,10.156217395946818,-0.007792060751078189,0.9090909090909091,1664.1265330306635
jump_tail,E2_spread_20bps,poe:glm-5,203,0,0.09108258198494945,5.555119410374611,-0.030440171288176443,0.8636363636363636,2208.493678994698
jump_tail,E2_spread_20bps,poe:glm-5,204,0,0.04225231272065977,3.927406064200134,-0.02242460554009973,0.7727272727272727,2197.224521982011
jump_tail,E2_spread_20bps,poe:glm-5,205,0,-0.0029092086781953297,-0.49838564595528123,-0.018638415676956566,0.7777777777777778,1486.9983515999363
jump_tail,E2_spread_20bps,poe:glm-5,206,0,-0.002836744144253278,0.018828427757267768,-0.07028746609256165,0.8571428571428571,2250.74699964988
jump_tail,E2_spread_20bps,poe:glm-5,207,0,-0.024958848862433825,-3.5341126963891436,-0.045223554131063826,0.9047619047619048,2243.3733667242886
jump_tail,E2_spread_20bps,poe:glm-5,208,0,0.05241452106497868,3.7577457617089784,-0.03137312436529138,0.9090909090909091,779.5595050820593
jump_tail,E2_spread_20bps,poe:glm-5,209,0,0.16711566067414196,16.87055178785295,-0.012762420625286097,0.9047619047619048,1265.9865565828698
jump_tail,E2_spread_20bps,poe:glm-5,210,0,0.0557244189314714,4.681059732477176,-0.03857239392097522,0.85,2595.979261026428
jump_tail,E2_latency_3,poe:glm-5,201,0,0.08955770391383755,7.888294439338887,-0.017867942008531146,0.42857142857142855,760.6730224819308
jump_tail,E2_latency_3,poe:glm-5,202,0,0.023007631654848648,2.3829185474832104,-0.036515089004916734,0.36363636363636365,783.5792424354066
jump_tail,E2_latency_3,poe:glm-5,203,0,0.04385620409442925,3.3207379345673043,-0.04541266729036031,0.47619047619047616,669.4774613930603
jump_tail,E2_latency_3,poe:glm-5,204,0,0.08257748337062076,8.661206195023306,-0.0026587433251574755,0.5555555555555556,371.8466224009579
jump_tail,E2_latency_3,poe:glm-5,205,0,-0.01750073415497233,-3.0956010559915073,-0.029532797614186368,0.3888888888888889,419.15846516612766
jump_tail,E2_latency_3,poe:glm-5,206,0,0.050082956585337124,3.3969356195656983,-0.040556611711112356,0.47619047619047616,1478.4923286322921
jump_tail,E2_latency_3,poe:glm-5,207,0,0.01764471494121178,1.311263028409687,-0.03568587500989584,0.5789473684210527,656.5973507992372
jump_tail,E2_latency_3,poe:glm-5,208,0,0.06147812149056442,2.9817591817586364,-0.060696686783037856,0.6,1191.5970599755046
jump_tail,E2_latency_3,poe:glm-5,209,0,0.26796827151843994,14.171764329278226,-0.0023729189975439935,0.5789473684210527,973.3940961703074
jump_tail,E2_latency_3,poe:glm-5,210,0,-0.20944866873992596,-5.021850809018653,-0.24087978368779284,0.4117647058823529,921.8786032546753
jump_tail,E2_participation_1pct,poe:glm-5,201,0,0.1241452741439244,7.557946609075962,-0.03693533050128195,0.8571428571428571,2099.502114007401
jump_tail,E2_participation_1pct,poe:glm-5,202,0,0.08926545076761316,9.482440213590062,-0.008379351621215947,0.9090909090909091,1354.78521752414
jump_tail,E2_participation_1pct,poe:glm-5,203,0,0.14605522072221788,9.33148990893463,-0.025071982572551277,0.8636363636363636,879.6169832071562
jump_tail,E2_participation_1pct,poe:glm-5,204,0,0.02172105557469295,2.42561697947029,-0.014785227388497413,0.7619047619047619,1683.0373665571838
jump_tail,E2_participation_1pct,poe:glm-5,205,0,0.030408655216888292,5.573035236142709,-0.0059166636763113845,0.8823529411764706,1030.076595123349
jump_tail,E2_participation_1pct,poe:glm-5,206,0,0.035359574312804565,1.8448918282293456,-0.067886354617397,0.8636363636363636,1667.5112628558218
jump_tail,E2_participation_1pct,poe:glm-5,207,0,-0.010593562504819909,-1.492673626962979,-0.035536083492230475,0.8571428571428571,2080.723071568929
jump_tail,E2_participation_1pct,poe:glm-5,208,0,0.04075990908031013,2.9861214721264293,-0.03134992578988549,0.8636363636363636,750.0372079668854
jump_tail,E2_participation_1pct,poe:glm-5,209,0,0.10082418677087834,7.707532398100228,-0.03236424164322571,0.8571428571428571,1543.1757017493371
jump_tail,E2_participation_1pct,poe:glm-5,210,0,0.07996752749545433,5.689979705584789,-0.03742660510459572,0.8421052631578947,1959.8906999751814
jump_tail,E2_harsh_corner,poe:glm-5,201,0,0.08227384974613217,13.651328727428869,-0.002505307968691306,0.5555555555555556,1301.4605367144948
jump_tail,E2_harsh_corner,poe:glm-5,202,0,0.020912913349327766,2.191022870778446,-0.03650698743272196,0.36363636363636365,992.1013632953199
jump_tail,E2_harsh_corner,poe:glm-5,203,0,0.041883965945574975,3.182428659747415,-0.04636269307411511,0.45454545454545453,861.1385530672878
jump_tail,E2_harsh_corner,poe:glm-5,204,0,0.12421690609996139,9.391020571740805,-0.013915423478013778,0.5263157894736842,463.13825057731464
jump_tail,E2_harsh_corner,poe:glm-5,205,0,-0.019619530753415604,-3.456537027957732,-0.03087247032977436,0.3888888888888889,629.9137718315992
jump_tail,E2_harsh_corner,poe:glm-5,206,0,0.04657563640954887,3.194739886261941,-0.0405361757682936,0.5,1813.3316991890667
jump_tail,E2_harsh_corner,poe:glm-5,207,0,0.015377863244393719,1.1606851141038197,-0.03682979967669053,0.5263157894736842,875.008521647406
jump_tail,E2_harsh_corner,poe:glm-5,208,0,0.08696081913946885,4.936215932995135,-0.030846015535134885,0.65,1351.5372921220944
jump_tail,E2_harsh_corner,poe:glm-5,209,0,0.2651563148411562,14.010031046814392,-0.0027731541672898485,0.5789473684210527,1212.393735099194
jump_tail,E2_harsh_corner,poe:glm-5,210,0,-0.2177377015418498,-5.099609339776863,-0.24753196995959648,0.375,1540.7916761283773
high_vol,E1_default_stress,poe:glm-5,103,0,0.05886690873668421,11.131538165495009,-0.009394328975221633,0.85,732.2882632066284
high_vol,E1_default_stress,poe:glm-5,104,0,0.1351998819783493,12.90347409423993,-0.0017090638555545823,0.875,859.3220487377146
high_vol,E1_default_stress,poe:glm-5,105,0,0.1091225695838316,14.788209130475824,-0.003230765114112466,0.8260869565217391,1010.7455960984732
high_vol,E1_default_stress,poe:glm-5,106,0,0.04969050668360642,4.9152866945235605,-0.02698588987349093,0.8235294117647058,1305.2768939362752
high_vol,E1_default_stress,poe:glm-5,107,0,0.10271615452953697,11.06858373455626,-0.013724864497717038,0.9130434782608695,841.3769040193436
high_vol,E1_default_stress,poe:glm-5,108,0,0.05446706431756776,7.690250092249628,-0.009383684455941732,0.8571428571428571,1470.488989394975
high_vol,E1_default_stress,poe:glm-5,109,0,0.06774113195638165,11.105417982167236,-0.01650586100229945,0.75,1741.0153421758669
high_vol,E1_default_stress,poe:glm-5,110,0,0.11135836708227642,7.13231016384693,-0.04079875771888675,0.8181818181818182,1352.3852357521444
high_vol,E2_spread_20bps,poe:glm-5,101,0,0.048436781516475236,6.049790476996774,-0.00994165530355584,0.7857142857142857,1474.5325056575753
high_vol,E2_spread_20bps,poe:glm-5,102,0,0.042847957727301766,7.427482731706791,-0.007338708123213578,0.8823529411764706,1271.2364891418267
high_vol,E2_spread_20bps,poe:glm-5,103,0,0.05632703594223476,10.727557400060611,-0.009743865131685459,0.85,979.8217256296264
high_vol,E2_spread_20bps,poe:glm-5,104,0,0.11855994978561335,10.838964910202016,-0.007143359145226347,0.875,1499.2196299830787
high_vol,E2_spread_20bps,poe:glm-5,105,0,0.10203323168198808,14.37432240280353,-0.003977698918548489,0.8260869565217391,1458.797449631026
high_vol,E2_spread_20bps,poe:glm-5,106,0,0.045645787040583974,4.521282533536789,-0.02869767210853791,0.8235294117647058,1708.7509169085329
high_vol,E2_spread_20bps,poe:glm-5,107,0,0.09960289444772519,10.724496644190307,-0.013995450588358826,0.9130434782608695,1138.8331209841674
high_vol,E2_spread_20bps,poe:glm-5,108,0,0.049633033979257446,7.099879118476258,-0.010036190234961495,0.8571428571428571,1946.4856856413044
high_vol,E2_spread_20bps,poe:glm-5,109,0,0.064355134953624,10.562768108788713,-0.017567743548216885,0.7368421052631579,2066.1105108198267
high_vol,E2_spread_20bps,poe:glm-5,110,0,0.10765418318989317,6.886887594886213,-0.04282772030133686,0.8181818181818182,1679.6812080908305
high_vol,E2_latency_3,poe:glm-5,101,0,0.12242378704964962,7.505898162870284,-0.009898497082885482,0.5625,699.4792803340714
high_vol,E2_latency_3,poe:glm-5,102,0,0.02117681178022357,2.1079125200746525,-0.023972427890020298,0.47368421052631576,1008.0419238204688
high_vol,E2_latency_3,poe:glm-5,103,0,0.08797259902841215,10.906741802651315,-0.004541153050153235,0.5555555555555556,754.3255375861752
high_vol,E2_latency_3,poe:glm-5,104,0,0.07053286914633605,8.636492889455548,-0.011292960548761832,0.4782608695652174,735.1412072355995
high_vol,E2_latency_3,poe:glm-5,105,0,0.09858779352486025,7.5333094303167005,-0.02329198311684111,0.47368421052631576,768.8397444081733
high_vol,E2_latency_3,poe:glm-5,106,0,0.028369507979278064,3.1858425153074026,-0.017851108178803643,0.5,900.7080131144654
high_vol,E2_latency_3,poe:glm-5,107,0,0.06764213483145554,6.8518657101561615,-0.007167942940633165,0.5,594.4778130325813
high_vol,E2_latency_3,poe:glm-5,108,0,0.11700315564279329,8.095756638363088,-0.014791179001495958,0.47619047619047616,752.4184739205599
high_vol,E2_latency_3,poe:glm-5,109,0,0.12251873304050509,10.406516066364674,-0.0004121760123946272,0.4117647058823529,732.0406665832235
high_vol,E2_latency_3,poe:glm-5,110,0,0.19566320326734798,17.221996128894656,-0.003075574420327354,0.6666666666666666,362.3195267567754
high_vol,E2_participation_1pct,poe:glm-5,101,0,0.05077087423546711,6.377203650429886,-0.0070657408975765,0.8666666666666667,1266.1597163877266
high_vol,E2_participation_1pct,poe:glm-5,102,0,0.048579792722077464,8.803471055690787,-0.0052404483269611335,0.875,986.6219912250926
high_vol,E2_participation_1pct,poe:glm-5,103,0,0.05886690873668421,11.131538165495009,-0.009394328975221633,0.85,732.2882632066284
high_vol,E2_participation_1pct,poe:glm-5,104,0,0.1351998819783493,12.90347409423993,-0.0017090638555545823,0.875,859.3220487377146
high_vol,E2_participation_1pct,poe:glm-5,105,0,0.1091225695838316,14.788209130475824,-0.003230765114112466,0.8260869565217391,1010.7455960984732
high_vol,E2_participation_1pct,poe:glm-5,106,0,0.04969050668360642,4.9152866945235605,-0.02698588987349093,0.8235294117647058,1305.2768939362752
high_vol,E2_participation_1pct,poe:glm-5,107,0,0.10271615452953697,11.06858373455626,-0.013724864497717038,0.9130434782608695,841.3769040193436
high_vol,E2_participation_1pct,poe:glm-5,108,0,0.05446706431756776,7.690250092249628,-0.009383684455941732,0.8571428571428571,1470.488989394975
high_vol,E2_participation_1pct,poe:glm-5,109,0,0.06774113195638165,11.105417982167236,-0.01650586100229945,0.75,1741.0153421758669
high_vol,E2_participation_1pct,poe:glm-5,110,0,0.11135836708227642,7.13231016384693,-0.04079875771888675,0.8181818181818182,1352.3852357521444
high_vol,E2_harsh_corner,poe:glm-5,101,0,0.12079210220530046,7.395247337540569,-0.010279322542624203,0.5625,1014.3258059025911
high_vol,E2_harsh_corner,poe:glm-5,102,0,0.017653200685684656,1.7848084071775416,-0.024659278086982206,0.47368421052631576,1358.9093698051884
high_vol,E2_harsh_corner,poe:glm-5,103,0,0.08521362876581584,10.657773169784843,-0.005217853401546457,0.6111111111111112,1013.5541830767813
high_vol,E2_harsh_corner,poe:glm-5,104,0,0.0760602656728031,9.362980431862765,-0.011276140829240888,0.5217391304347826,888.4843586393579
high_vol,E2_harsh_corner,poe:glm-5,105,0,0.09539203171262223,7.3064638803603135,-0.023287894806959253,0.47619047619047616,1071.2131199527505
high_vol,E2_harsh_corner,poe:glm-5,106,0,0.025492401130349895,2.9110474726790434,-0.01783531049842424,0.5555555555555556,1184.4643772804875
high_vol,E2_harsh_corner,poe:glm-5,107,0,0.06568590491001891,6.612779591447641,-0.008199759934059525,0.4782608695652174,786.186607277407
high_vol,E2_harsh_corner,poe:glm-5,108,0,0.11504419468013682,7.937261010688406,-0.014845111759001717,0.5238095238095238,943.2762344183851
high_vol,E2_harsh_corner,poe:glm-5,109,0,0.12017809356459908,10.281994447336247,-0.0007938861873888481,0.4117647058823529,955.6653575634225
high_vol,E2_harsh_corner,poe:glm-5,110,0,0.19470878262284907,17.0533810549651,-0.003753049982813117,0.6666666666666666,443.92562215567
calm,E0_ideal,poe:glm-5,1,1,0.09550558016302357,20.568154903046864,-0.000631004273890512,1.0,29.00411558976462
calm,E0_ideal,poe:glm-5,1,2,0.07947159475412957,16.433621154982536,-0.0021717473073782356,1.0,71.5065415646632
calm,E0_ideal,poe:glm-5,2,1,0.07736714644976228,22.518908356825456,-0.0004460321212154117,1.0,66.83894643874602
calm,E0_ideal,poe:glm-5,2,2,0.07748028635220972,22.560634793881295,-0.0004460321212154117,1.0,59.29736756787743
calm,E0_ideal,poe:glm-5,3,1,0.055901478183498554,17.073595936482153,-0.0022023516931232168,1.0,115.73472343360126
calm,E0_ideal,poe:glm-5,3,2,0.05579060408341108,17.073236565929335,-0.0022023516931232168,1.0,123.12527046834482
calm,E0_ideal,poe:glm-5,4,1,0.0791153621082814,20.856705562443647,-0.0014383415970962155,1.0,57.33391324291899
calm,E0_ideal,poe:glm-5,4,2,0.07109816927740842,17.59726258396744,-0.003149344713026081,1.0,71.7161154102755
calm,E0_ideal,poe:glm-5,5,1,0.08512630601490923,26.97574950632526,-0.00010500700000004581,1.0,14.631954033175449
calm,E0_ideal,poe:glm-5,5,2,0.08635769281770278,27.158954112171966,-0.00010500700000004581,1.0,14.643146319943343
calm,E0_ideal,poe:glm-5,6,1,0.10956033877945037,21.524809330327255,-0.0036514870959180046,1.0,43.03992802271113
calm,E0_ideal,poe:glm-5,6,2,0.10956033877945037,21.524809330327255,-0.0036514870959180046,1.0,43.03992802271113
calm,E0_ideal,poe:glm-5,7,1,0.05415674288964056,18.951883274449226,0.0,1.0,57.450428789079865
calm,E0_ideal,poe:glm-5,7,2,0.06302068873883271,18.94097989398156,0.0,1.0,43.26819731321657
calm,E0_ideal,poe:glm-5,8,1,0.0701163252896535,25.72238016714423,0.0,1.0,36.474684149669336
calm,E0_ideal,poe:glm-5,8,2,0.06570481412200069,22.99398716376359,0.0,1.0,50.33937113482888
calm,E0_ideal,poe:glm-5,9,1,0.09285229533882777,20.72603448356052,0.0,1.0,28.868472129814908
calm,E0_ideal,poe:glm-5,9,2,0.08301595046582744,20.40293251657535,0.0,1.0,43.08476974409108
calm,E0_ideal,poe:glm-5,10,1,0.0983086073064594,22.194288217758317,-0.0062398862657054854,1.0,43.07041998351962
calm,E0_ideal,poe:glm-5,10,2,0.0983086073064594,22.194288217758317,-0.0062398862657054854,1.0,43.07041998351962
calm,E1_default_stress,poe:glm-5,1,1,0.08794607103749597,14.381201155317145,-0.002213411528830367,0.9090909090909091,782.5937069678902
calm,E0_ideal,deepseek:deepseek-v4-pro,1,0,0.08429729339121317,15.976523783801245,-0.0021717473073782356,1.0,57.19983208418944
calm,E0_ideal,deepseek:deepseek-v4-pro,2,0,0.060175873702236427,15.682852040651476,-0.0005509923047685161,1.0,73.53705160062884
calm,E0_ideal,deepseek:deepseek-v4-pro,3,0,0.04086305502198795,12.521226571739055,-0.00010500700000004581,1.0,57.73126227986131
calm,E0_ideal,deepseek:deepseek-v4-pro,4,0,0.07544401226763942,19.988183449400466,-0.001438456716351566,1.0,57.392609431601386
calm,E0_ideal,deepseek:deepseek-v4-pro,5,0,0.027407891348027125,9.027348088302528,-0.00021001399999986958,1.0,42.36131247977353
calm,E0_ideal,deepseek:deepseek-v4-pro,6,0,0.019895473157163224,5.71761534348283,-0.003756110712609728,1.0,56.65253043296987
calm,E0_ideal,deepseek:deepseek-v4-pro,7,0,0.009229697957199523,7.121866438467538,-0.00010500700000004581,1.0,42.25240332886924
calm,E0_ideal,deepseek:deepseek-v4-pro,8,0,0.007160480912600242,6.8567909965269775,-0.00010500700000004581,1.0,28.2059731100883
calm,E0_ideal,deepseek:deepseek-v4-pro,9,0,0.018166706990346837,7.6815027935768505,-0.00021001399999986958,1.0,28.324312137201993
calm,E0_ideal,deepseek:deepseek-v4-pro,10,0,7.507543484219781e-05,0.05893635980255853,-0.00623987141891269,1.0,28.09531474767303
calm,E1_default_stress,deepseek:deepseek-v4-pro,1,0,0.051305154520191465,13.710278414537981,-0.001912542192743838,0.8,644.2686282729427
calm,E1_default_stress,deepseek:deepseek-v4-pro,2,0,0.08460246664124216,15.968894559318214,-0.0012307564478712951,0.8636363636363636,633.9432731284286
calm,E1_default_stress,deepseek:deepseek-v4-pro,3,0,0.03210499875596251,8.742288308387604,-0.004223336430795754,0.8666666666666667,662.1878319260663
calm,E1_default_stress,deepseek:deepseek-v4-pro,4,0,0.06324639762048045,13.655879862781523,-0.0034456059057849098,0.8571428571428571,1063.3400929379295
calm,E1_default_stress,deepseek:deepseek-v4-pro,5,0,0.04540358419273249,13.7938487557691,-0.001085132943071665,0.7333333333333333,715.231539894296
calm,E1_default_stress,deepseek:deepseek-v4-pro,6,0,0.003893686893895465,2.2910495410600307,-0.003728902274806156,0.8461538461538461,614.800306637979
calm,E1_default_stress,deepseek:deepseek-v4-pro,7,0,0.020732598586086448,8.724053767378976,-0.0009747678478643218,0.625,364.4445376993272
calm,E1_default_stress,deepseek:deepseek-v4-pro,8,0,0.004977722621745118,3.917500020758601,-0.0011434161010314137,0.8,220.72780291229012
calm,E1_default_stress,deepseek:deepseek-v4-pro,9,0,0.046739896289967886,10.099959159708003,-0.0029710938355537175,0.6666666666666666,814.8614601095156
calm,E1_default_stress,deepseek:deepseek-v4-pro,10,0,0.08393855305261289,13.934025900173179,-0.011292053347958908,0.9090909090909091,885.779966397921
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,1,0,0.03642119815766076,9.089076284556652,-0.0026203700690043963,0.6923076923076923,868.4158625126236
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,2,0,0.05993122800721418,10.457307484900456,-0.001935891419593272,0.8235294117647058,580.2512136855013
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,3,0,0.03145127158111083,6.926508467981133,-0.005581982387836026,0.8571428571428571,1169.0635169386044
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,4,0,0.07297952460617396,15.855327996678083,-0.0038057810721100482,0.8695652173913043,1343.949976458188
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,5,0,0.012061191984148012,6.573717435011406,-0.0010482951587190703,0.8,458.4665158876544
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,6,0,0.04636070066735831,8.944217806438916,-0.005092366453809394,0.8421052631578947,1473.3290553234933
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,7,0,0.008782965390684794,6.172897203412392,-0.0013306724993886743,0.75,545.8351233120704
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,8,0,0.011064903027425688,7.333428927790557,-0.0011596968863756274,0.6666666666666666,373.2998122915093
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,9,0,0.041248475561961984,12.170471579940367,-0.0036759057574117238,0.7857142857142857,772.0895227318538
calm,E2_spread_20bps,deepseek:deepseek-v4-pro,10,0,0.08068491253980614,13.340294360774147,-0.01164312391144684,0.9090909090909091,1191.0054094262782
calm,E2_latency_3,deepseek:deepseek-v4-pro,1,0,0.050070120677237595,8.952032148983953,-0.003990742827870708,0.5,651.3587008541009
calm,E2_latency_3,deepseek:deepseek-v4-pro,2,0,0.06451659325153791,14.793124816224047,-0.0023186631378029343,0.45454545454545453,435.51492503577725
calm,E2_latency_3,deepseek:deepseek-v4-pro,3,0,0.03875209925602663,11.520547786827136,-0.00048602832387723005,0.6428571428571429,471.11512645799235
calm,E2_latency_3,deepseek:deepseek-v4-pro,4,0,0.06782295685850959,11.944560441468392,-0.0009687601467698315,0.5789473684210527,444.4458402282729
calm,E2_latency_3,deepseek:deepseek-v4-pro,5,0,0.05125126711404571,8.889436038389283,-0.0010631846945544643,0.4117647058823529,575.6315594111826
calm,E2_latency_3,deepseek:deepseek-v4-pro,6,0,0.10938409231377122,16.84549391244258,-0.001136755185997207,0.5454545454545454,407.7692762784027
calm,E2_latency_3,deepseek:deepseek-v4-pro,7,0,0.02279963768745663,10.717503634539913,-0.0006201772294743835,0.3333333333333333,153.15195234288407
calm,E2_latency_3,deepseek:deepseek-v4-pro,8,0,0.054402159583119,13.733115531084662,-0.0003936845082943563,0.5714285714285714,308.231219940491
calm,E2_latency_3,deepseek:deepseek-v4-pro,9,0,0.06371827016597731,12.881057319170475,-0.003386504644759647,0.47368421052631576,310.7351791973872
calm,E2_latency_3,deepseek:deepseek-v4-pro,10,0,0.08280238823690911,17.822714035705705,-0.0010465797139060928,0.47368421052631576,499.71272750061115
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,1,0,0.051305154520191465,13.710278414537981,-0.001912542192743838,0.8,644.2686282729427
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,2,0,0.08460246664124216,15.968894559318214,-0.0012307564478712951,0.8636363636363636,633.9432731284286
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,3,0,0.03210499875596251,8.742288308387604,-0.004223336430795754,0.8666666666666667,662.1878319260663
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,4,0,0.06324639762048045,13.655879862781523,-0.0034456059057849098,0.8571428571428571,1063.3400929379295
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,5,0,0.04540358419273249,13.7938487557691,-0.001085132943071665,0.7333333333333333,715.231539894296
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,6,0,0.003893686893895465,2.2910495410600307,-0.003728902274806156,0.8461538461538461,614.800306637979
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,7,0,0.020732598586086448,8.724053767378976,-0.0009747678478643218,0.625,364.4445376993272
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,8,0,0.004977722621745118,3.917500020758601,-0.0011434161010314137,0.8,220.72780291229012
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,9,0,0.046739896289967886,10.099959159708003,-0.0029710938355537175,0.6666666666666666,814.8614601095156
calm,E2_participation_1pct,deepseek:deepseek-v4-pro,10,0,0.08393855305261289,13.934025900173179,-0.011292053347958908,0.9090909090909091,885.779966397921
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,1,0,0.07396446466646589,12.04066044226731,-0.004741731229072732,0.5,926.7624890962924
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,2,0,0.04135952395854714,9.918489722915687,-0.0030790207032564965,0.3684210526315789,714.3600991612456
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,3,0,0.03657619131077072,11.091502406217478,-0.0008620014268783116,0.46153846153846156,682.1996537633433
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,4,0,0.04871167143258592,9.906752657144612,-0.0017118154250335138,0.5555555555555556,690.7874556751743
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,5,0,0.06463096495620912,10.975918220657181,-0.0014432840777296452,0.4117647058823529,849.2049205897487
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,6,0,0.10741038488454491,16.49995848535447,-0.001879083178372487,0.5454545454545454,588.3521462694895
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,7,0,0.02203256103569795,10.348624758594656,-0.0009900932850415156,0.42857142857142855,229.65170024302924
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,8,0,0.05258423269224255,13.37329347326693,-0.0007700537841730526,0.6153846153846154,483.3953991626205
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,9,0,0.04385821456060501,8.826424568883988,-0.0037559580525150515,0.4117647058823529,619.2186203856145
calm,E2_harsh_corner,deepseek:deepseek-v4-pro,10,0,0.08085648564659986,17.416736410876098,-0.0014179326050066665,0.5,682.064625967824
high_vol,E0_ideal,deepseek:deepseek-v4-pro,101,0,0.05716335812247353,9.013081284261702,-0.004875927099906585,1.0,59.215453711731215
high_vol,E0_ideal,deepseek:deepseek-v4-pro,102,0,0.02510320550917422,3.0412928533594763,-0.01248649041291816,1.0,91.48528994623369
high_vol,E0_ideal,deepseek:deepseek-v4-pro,103,0,0.026824235582457723,4.056002590361197,-0.019753447806588498,1.0,104.21978332959438
high_vol,E0_ideal,deepseek:deepseek-v4-pro,104,0,0.07691640372672293,13.909466968589083,-0.004159643786351808,1.0,80.51650365610672
high_vol,E0_ideal,deepseek:deepseek-v4-pro,105,0,0.07726771960989631,8.88032017441444,-0.015283314606776122,1.0,80.35886341323261
high_vol,E0_ideal,deepseek:deepseek-v4-pro,106,0,0.031945558200736635,5.134134019996113,-0.014138521441234175,1.0,65.05152166096394
high_vol,E0_ideal,deepseek:deepseek-v4-pro,107,0,0.0831792083545917,11.264071084771315,-0.0036730661806012588,1.0,81.132781615218
high_vol,E0_ideal,deepseek:deepseek-v4-pro,108,0,0.01160371665651927,3.1278250219752657,-0.011687349012275194,1.0,84.79431088142191
high_vol,E0_ideal,deepseek:deepseek-v4-pro,109,0,0.06786839656038546,15.264510132238817,-0.00010500700000015684,1.0,44.484735015563395
high_vol,E0_ideal,deepseek:deepseek-v4-pro,110,0,0.0083198380804832,2.053466949637798,-0.012054178905676949,1.0,49.06416751368727
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,101,0,0.056196685772691435,7.512058374838011,-0.004463031886844604,0.75,1206.7121074109816
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,102,0,0.0438703606488553,5.784958882622498,-0.012977933655944018,0.7777777777777778,1150.1414703178295
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,103,0,0.05886690873668421,11.131538165495009,-0.009394328975221633,0.85,732.2882632066284
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,104,0,0.13815260570949395,13.477916995662769,-0.0017090638555545823,0.9090909090909091,728.5064443187728
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,105,0,0.08199768853685407,9.233801902536758,-0.00828700321374709,0.7777777777777778,1087.9855074130253
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,106,0,0.05054668773658322,5.017349835929556,-0.02698588987349093,0.8333333333333334,1400.6624542766378
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,107,0,0.09916418507104252,10.545457939232147,-0.013724864497717038,0.9130434782608695,881.9368921082198
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,108,0,0.05827263593297061,9.397109840526129,-0.009383684455941732,0.85,936.1456570269928
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,109,0,0.06258579486289384,12.775535904773568,-0.0009350079940478873,0.8,937.3382519039657
high_vol,E1_default_stress,deepseek:deepseek-v4-pro,110,0,0.11135836708227642,7.13231016384693,-0.04079875771888675,0.8181818181818182,1352.3852357521444
